# x1 y1 x2 y2
299.89 578.43 300.64 609.22
305.40 349.45 455.61 349.38
303.51 392.35 300.17 502.32
305.36 541.39 455.46 540.88
233.24 349.23 184.68 349.31
299.92 387.31 300.17 502.32
299.92 387.31 303.58 389.89
299.92 387.31 300.46 450.81
299.64 93.34 300.36 113.91
299.61 93.34 299.59 114.46
300.25 311.42 300.73 241.71
300.25 311.42 300.44 264.38
300.25 311.42 297.54 298.33
184.68 349.31 170.12 358.62
184.68 349.31 166.87 356.47
184.68 349.31 170.44 339.46
233.77 540.81 45.42 541.47
45.47 253.84 45.42 541.47
45.47 253.84 288.39 254.21
546.03 418.10 569.04 418.88
546.03 418.10 542.50 433.01
541.37 437.82 539.55 445.51
523.61 578.05 523.49 609.19
218.14 398.87 215.48 410.56
214.37 415.43 210.81 431.02
351.03 38.56 356.50 71.47
351.03 38.56 356.50 38.56
374.39 38.57 380.85 38.57
523.62 386.93 523.57 502.32
523.62 386.93 524.94 450.40
565.25 445.50 566.72 435.15
567.42 430.22 569.04 418.88
565.25 445.50 539.24 448.81
565.25 445.50 539.20 448.67
203.83 623.25 209.27 593.59
299.53 187.03 300.73 241.71
299.53 187.03 300.44 264.38
299.53 187.03 297.52 199.20
300.17 502.32 300.46 450.81
613.70 259.33 612.09 252.58
610.47 245.82 607.59 233.76
593.78 258.05 583.04 257.10
101.87 358.16 94.61 324.61
102.26 358.25 125.89 324.52
320.61 274.82 339.61 258.24
320.61 274.82 356.62 241.63
523.49 609.19 523.51 578.05
356.87 71.56 380.85 38.57
382.05 82.08 390.51 81.59
391.51 81.53 397.48 81.18
382.05 82.08 389.14 56.99
339.61 258.24 356.62 241.63
339.61 258.24 350.03 274.53
339.61 258.24 329.37 241.70
300.73 241.71 300.44 264.38
300.73 241.71 288.39 254.21
523.62 189.53 523.57 214.68
523.62 189.53 520.60 196.15
523.62 189.53 526.37 196.35
359.97 125.92 351.27 158.97
338.43 415.70 344.57 447.52
337.30 415.44 314.14 448.47
337.08 415.27 325.70 426.31
303.66 447.71 300.46 450.81
523.62 311.31 520.57 289.16
523.62 311.31 523.08 258.68
523.57 502.32 524.94 450.40
410.22 167.31 391.62 167.51
410.13 167.43 391.29 167.96
388.31 168.04 382.37 168.21
417.57 167.23 420.70 162.88
424.68 157.35 428.09 152.61
431.51 147.86 434.07 144.31
430.80 157.70 434.41 155.11
344.57 447.52 338.13 447.80
344.57 447.52 338.20 448.00
94.61 324.61 101.02 324.51
515.77 216.55 511.18 217.65
530.71 216.59 534.99 217.73
602.59 568.01 583.86 567.80
602.59 568.01 602.24 563.55
601.47 553.62 600.98 547.17
602.59 568.01 583.62 564.64
542.85 560.52 538.45 559.73
583.70 567.43 593.75 555.64
594.38 554.91 600.98 547.17
391.84 144.32 410.72 144.31
414.70 144.31 434.07 144.31
391.84 144.31 410.74 144.30
385.88 144.32 370.47 144.32
388.70 167.60 382.93 167.89
600.63 354.35 600.12 362.45
599.94 365.31 599.31 375.33
564.67 258.53 574.34 257.74
565.70 258.58 574.60 258.30
584.50 257.99 593.41 257.71
259.09 438.80 269.36 440.35
211.19 431.49 216.98 431.31
300.44 264.38 288.39 254.21
571.71 239.53 565.32 240.56
514.60 230.61 523.08 258.68
511.20 217.76 534.99 217.73
537.42 368.23 539.19 360.44
582.09 373.49 599.31 375.33
545.17 527.84 538.45 559.73
434.07 144.31 414.71 144.30
410.93 80.41 416.96 57.00
410.93 80.41 431.95 76.71
435.17 61.10 416.96 57.00
435.17 61.10 431.95 76.71
435.17 61.10 424.79 60.80
420.84 60.68 414.91 60.51
523.08 258.68 534.99 217.73
599.31 375.33 582.43 374.30
599.31 375.33 582.58 371.82
599.31 375.33 582.24 372.77
389.14 56.99 403.55 57.00
389.14 56.99 405.52 60.24
543.65 250.73 555.84 216.37
560.58 253.76 576.20 256.10
258.94 605.87 257.43 633.32
538.45 559.73 543.78 559.73
583.03 257.07 597.86 257.57
269.36 440.35 258.32 437.77
269.36 440.35 257.82 436.38
127.72 367.37 145.48 364.10
127.72 367.37 144.51 365.48
127.72 367.37 129.31 342.84
575.64 240.51 565.32 240.56
310.00 541.00 451.00 541.00
46.00 254.00 300.00 254.00
523.00 306.00 523.00 236.00
45.00 540.00 45.00 256.00
300.00 306.00 300.00 190.00
177.00 349.00 229.00 349.00
523.00 497.00 523.00 443.00
170.00 541.00 226.00 541.00
316.00 349.00 372.00 349.00
373.00 349.00 415.00 349.00
522.00 235.00 523.00 199.00
60.00 541.00 116.00 541.00
338.00 262.00 352.00 245.00
523.00 442.00 523.00 393.00
143.00 541.00 169.00 541.00
300.00 465.00 300.00 484.00
300.00 497.00 300.00 490.00
356.00 60.00 356.00 54.00
300.00 605.00 300.00 582.00
425.00 349.00 452.00 349.00
333.00 245.00 346.00 270.00
523.00 589.00 523.00 600.00
325.00 273.00 331.00 266.00
128.00 541.00 142.00 541.00
359.00 65.00 366.00 61.00
300.00 109.00 300.00 99.00
354.00 44.00 355.00 52.00
324.00 273.00 355.00 243.00
367.00 60.00 371.00 45.00
340.00 256.00 351.00 245.00
342.00 263.00 346.00 271.00
46.00 541.00 59.00 541.00
416.00 349.00 424.00 349.00
521.00 587.00 521.00 581.00
376.00 39.00 382.00 39.00
523.00 198.00 523.00 194.00
