# x1 y1 x2 y2
700.93 155.24 702.15 104.61
695.02 173.55 690.43 187.81
793.71 377.12 794.08 404.27
176.24 305.35 176.86 229.13
183.43 331.73 185.82 340.52
656.92 260.13 656.91 238.98
656.92 260.13 632.59 258.87
376.76 554.07 460.74 553.69
376.76 554.07 377.19 527.65
376.76 554.07 304.32 552.97
376.76 554.07 290.75 552.91
237.93 154.25 235.75 142.28
539.18 332.82 462.52 332.43
539.18 332.82 567.53 331.82
540.50 358.17 542.95 405.38
539.18 332.82 568.08 330.51
377.52 229.14 247.31 229.13
377.52 229.14 377.19 98.60
377.52 229.14 250.32 229.13
377.52 229.14 377.48 133.69
377.52 229.14 377.34 151.34
377.52 229.14 377.46 169.01
125.88 428.78 123.76 442.05
656.91 186.40 656.91 166.32
765.89 104.66 702.15 104.61
800.31 107.20 807.04 107.70
809.92 107.92 814.25 108.24
205.33 47.06 206.11 26.71
460.74 553.69 542.96 554.08
460.74 553.69 460.82 461.07
655.21 26.74 460.83 26.54
655.21 26.74 656.91 45.59
655.21 26.74 808.49 26.67
655.21 26.74 656.78 46.77
462.52 332.43 462.52 407.46
462.52 332.43 461.15 173.59
462.52 332.43 460.87 174.07
462.52 332.43 460.83 383.35
206.11 26.71 205.65 47.07
204.53 96.85 204.36 104.34
377.06 492.30 377.15 461.46
242.54 104.55 240.54 82.17
240.09 77.20 239.60 71.73
242.54 104.55 240.54 115.68
242.54 104.55 242.95 121.50
242.54 104.55 240.52 117.75
237.01 140.70 235.26 152.21
242.54 104.55 204.36 104.34
596.58 358.75 596.59 382.24
601.22 337.73 603.43 327.69
807.00 428.59 811.75 437.53
239.60 71.73 348.61 72.76
702.15 104.61 655.18 103.14
262.70 525.11 268.17 524.70
602.99 326.92 603.90 337.28
794.00 458.32 794.19 553.96
794.00 458.32 797.52 533.28
794.00 458.32 795.23 534.97
419.28 383.34 460.83 383.35
419.28 383.34 417.50 434.68
377.15 461.46 377.17 493.45
235.75 142.28 234.99 152.25
596.58 554.08 656.91 554.08
596.58 554.08 542.96 554.08
596.58 554.08 596.58 526.97
527.84 132.74 655.22 133.16
527.84 132.74 527.85 201.56
527.84 132.74 592.12 132.19
527.84 132.74 527.50 169.17
460.83 26.54 460.87 46.06
460.83 26.54 459.35 31.77
460.83 26.54 459.54 32.83
452.37 67.65 450.19 78.29
656.91 554.08 656.91 527.19
656.91 554.08 656.91 527.65
656.91 554.08 794.19 553.96
656.91 554.08 809.65 555.40
211.57 229.13 176.86 229.13
211.57 229.13 159.67 229.13
702.14 433.20 702.10 371.69
238.31 140.75 235.55 152.22
627.34 383.34 596.59 382.24
793.20 342.19 795.08 324.82
577.37 259.97 601.15 259.49
577.37 259.97 599.80 258.88
577.37 259.97 577.96 230.93
656.91 492.40 656.91 409.79
124.97 222.17 121.73 234.67
577.76 166.33 600.52 166.33
577.76 166.33 600.52 166.33
632.04 166.32 656.91 166.32
577.76 166.33 599.14 166.33
655.22 133.16 655.18 103.14
655.22 133.16 656.91 166.32
655.22 133.16 592.12 132.19
578.37 104.63 460.58 102.96
578.37 104.63 525.63 104.64
795.08 324.82 820.07 322.72
822.03 322.55 852.40 319.99
795.08 324.82 807.36 326.07
814.24 326.76 820.13 327.36
838.80 329.24 844.70 329.84
460.58 102.96 460.85 139.44
460.58 102.96 459.38 99.01
453.44 79.38 449.53 66.47
460.58 102.96 458.58 99.13
460.58 102.96 525.63 104.64
632.04 166.33 656.91 166.32
129.65 491.65 129.80 474.69
129.65 491.65 129.96 459.16
794.19 553.96 805.43 551.60
815.21 549.54 824.49 547.59
794.19 553.96 809.64 555.11
794.19 553.96 796.79 546.97
794.19 553.96 795.23 534.97
655.18 103.14 656.08 97.16
655.18 103.14 655.92 97.16
212.55 434.08 190.88 434.47
212.55 434.08 159.30 435.10
212.55 434.08 176.78 434.11
542.96 554.08 542.95 461.11
664.59 378.15 668.25 388.79
535.86 441.57 531.29 429.00
190.88 434.47 191.80 492.10
190.88 434.47 159.30 435.10
190.88 434.47 171.64 436.64
190.88 434.47 176.78 434.11
701.91 290.81 701.05 210.39
467.59 435.36 469.22 429.15
694.47 185.45 692.11 176.46
462.52 407.46 460.83 383.35
467.51 430.51 469.22 438.40
176.86 229.13 159.67 229.13
176.86 229.13 160.15 227.37
126.78 223.86 120.73 223.22
176.86 229.13 163.01 230.52
176.86 229.13 176.41 151.39
377.19 98.60 377.48 133.69
377.19 98.60 377.34 151.34
377.19 98.60 377.46 169.01
159.30 435.10 176.78 434.11
129.80 474.69 128.58 467.39
124.48 443.08 122.27 429.95
129.80 474.69 128.47 467.49
129.80 474.69 129.96 459.16
129.80 474.69 100.49 475.50
88.56 475.83 68.68 476.38
57.75 476.68 44.83 477.04
34.89 477.32 23.96 477.62
129.80 474.69 100.53 475.87
129.80 474.69 101.76 476.51
97.83 476.77 77.16 478.12
129.80 474.69 105.42 472.50
87.50 470.90 81.53 470.36
80.54 470.27 69.59 469.29
536.62 429.70 533.71 440.88
656.91 166.32 632.04 166.33
122.27 429.95 123.76 442.05
122.27 429.95 125.43 441.96
449.53 66.47 449.50 78.35
460.83 383.35 464.50 403.34
160.76 436.51 176.78 434.11
241.32 460.85 241.31 477.25
241.33 460.85 241.37 492.18
531.29 429.00 533.50 440.87
824.56 15.42 814.31 26.32
824.49 547.59 820.42 550.67
818.20 552.35 814.12 555.44
241.31 477.25 241.37 492.18
527.85 201.56 527.50 169.17
603.90 337.28 603.43 327.69
469.22 429.15 469.22 438.40
186.02 326.80 185.82 340.52
120.73 223.22 121.73 234.67
95.02 129.83 96.84 141.94
97.64 147.28 90.22 147.23
85.28 147.20 76.37 147.15
60.55 147.05 52.64 147.00
46.70 146.97 37.80 146.91
30.88 146.87 13.08 146.76
97.64 147.28 91.17 147.85
23.96 477.62 34.90 477.38
44.85 477.16 57.78 476.87
68.72 476.63 88.61 476.19
23.96 477.65 34.80 478.01
44.66 478.34 50.57 478.54
51.56 478.57 61.42 478.90
692.11 176.46 690.43 187.81
275.21 144.69 273.10 148.44
308.89 133.67 319.84 133.76
320.83 133.77 331.78 133.86
803.25 547.51 798.41 543.99
138.63 145.78 137.89 153.49
527.33 203.24 527.50 169.17
624.84 529.22 619.90 529.48
633.24 528.78 631.58 520.17
692.92 504.63 690.41 513.71
688.29 521.35 685.78 530.43
79.23 161.46 74.31 161.82
94.62 476.22 77.06 477.80
9.11 146.67 35.91 143.22
273.10 148.44 281.49 147.87
338.68 143.95 344.11 143.58
303.73 160.45 298.73 160.38
296.73 160.35 290.74 160.26
821.13 376.44 823.96 367.17
826.22 359.76 829.46 349.11
821.19 376.47 824.42 369.53
175.00 27.00 807.00 27.00
130.00 553.00 815.00 553.00
468.00 554.00 815.00 554.00
378.00 405.00 378.00 102.00
382.00 332.00 565.00 332.00
176.00 434.00 176.00 362.00
129.00 333.00 146.00 333.00
242.00 405.00 242.00 338.00
462.00 404.00 462.00 177.00
192.00 489.00 192.00 453.00
657.00 105.00 763.00 105.00
237.00 73.00 347.00 73.00
794.00 76.00 794.00 26.00
550.00 133.00 657.00 132.00
243.00 119.00 243.00 74.00
575.00 433.00 657.00 433.00
702.00 433.00 702.00 332.00
363.00 28.00 393.00 28.00
130.00 552.00 130.00 528.00
386.00 333.00 442.00 333.00
795.00 543.00 795.00 461.00
130.00 104.00 242.00 104.00
271.00 332.00 374.00 333.00
528.00 133.00 591.00 132.00
657.00 353.00 657.00 241.00
162.00 229.00 210.00 229.00
528.00 331.00 528.00 222.00
701.00 213.00 702.00 290.00
597.00 488.00 597.00 437.00
524.00 73.00 625.00 72.00
733.00 182.00 793.00 182.00
177.00 233.00 177.00 244.00
176.00 72.00 176.00 100.00
527.00 327.00 527.00 231.00
131.00 489.00 131.00 483.00
597.00 378.00 597.00 361.00
597.00 429.00 597.00 395.00
176.00 194.00 176.00 138.00
123.00 442.00 123.00 431.00
658.00 550.00 658.00 530.00
579.00 105.00 579.00 74.00
657.00 491.00 658.00 438.00
706.00 433.00 765.00 434.00
242.00 187.00 243.00 175.00
794.00 201.00 794.00 145.00
130.00 257.00 130.00 293.00
462.00 523.00 463.00 463.00
510.00 105.00 566.00 105.00
244.00 332.00 327.00 333.00
543.00 552.00 543.00 463.00
162.00 228.00 199.00 228.00
162.00 434.00 210.00 434.00
377.00 552.00 377.00 529.00
251.00 230.00 309.00 229.00
419.00 383.00 461.00 383.00
243.00 275.00 244.00 333.00
794.00 289.00 794.00 339.00
636.00 166.00 657.00 167.00
176.00 265.00 176.00 302.00
131.00 175.00 131.00 199.00
129.00 331.00 130.00 388.00
596.00 375.00 596.00 368.00
311.00 229.00 367.00 229.00
795.00 197.00 795.00 187.00
656.00 44.00 656.00 28.00
639.00 432.00 657.00 432.00
495.00 72.00 525.00 72.00
461.00 323.00 461.00 317.00
703.00 290.00 788.00 290.00
793.00 257.00 795.00 283.00
462.00 101.00 462.00 136.00
579.00 167.00 598.00 165.00
242.00 462.00 242.00 490.00
656.00 110.00 657.00 183.00
204.00 45.00 206.00 28.00
578.00 259.00 578.00 242.00
461.00 552.00 461.00 539.00
701.00 153.00 702.00 106.00
470.00 439.00 470.00 432.00
795.00 401.00 795.00 380.00
701.00 291.00 702.00 212.00
528.00 134.00 528.00 169.00
130.00 304.00 131.00 322.00
130.00 118.00 130.00 106.00
596.00 489.00 596.00 389.00
656.00 174.00 657.00 118.00
593.00 73.00 612.00 73.00
176.00 233.00 176.00 264.00
792.00 219.00 796.00 219.00
186.00 336.00 186.00 340.00
658.00 333.00 700.00 332.00
408.00 435.00 416.00 435.00
810.00 369.00 814.00 372.00
527.00 153.00 528.00 199.00
191.00 537.00 191.00 548.00
586.00 212.00 628.00 212.00
605.00 311.00 658.00 312.00
418.00 382.00 461.00 382.00
98.00 133.00 99.00 137.00
130.00 322.00 130.00 313.00
701.00 110.00 702.00 142.00
658.00 354.00 658.00 317.00
579.00 197.00 579.00 208.00
404.00 506.00 405.00 500.00
208.00 502.00 215.00 502.00
598.00 383.00 614.00 383.00
243.00 490.00 243.00 462.00
463.00 104.00 500.00 105.00
176.00 34.00 176.00 62.00
418.00 434.00 419.00 404.00
578.00 208.00 578.00 168.00
133.00 554.00 185.00 554.00
250.00 228.00 267.00 228.00
243.00 259.00 243.00 267.00
192.00 452.00 192.00 435.00
686.00 104.00 699.00 104.00
176.00 126.00 177.00 113.00
796.00 545.00 802.00 545.00
567.00 72.00 574.00 72.00
503.00 73.00 538.00 72.00
205.00 28.00 207.00 45.00
586.00 213.00 628.00 213.00
543.00 386.00 543.00 333.00
128.00 407.00 130.00 397.00
107.00 473.00 115.00 475.00
595.00 528.00 596.00 548.00
243.00 334.00 243.00 348.00
462.00 524.00 462.00 545.00
616.00 383.00 627.00 382.00
176.00 200.00 177.00 222.00
426.00 434.00 432.00 436.00
424.00 435.00 428.00 435.00
778.00 28.00 788.00 28.00
131.00 469.00 131.00 462.00
377.00 245.00 377.00 213.00
130.00 396.00 130.00 391.00
418.00 397.00 419.00 384.00
607.00 133.00 646.00 133.00
794.00 134.00 794.00 144.00
152.00 516.00 155.00 520.00
461.00 118.00 461.00 110.00
242.00 536.00 243.00 552.00
242.00 97.00 242.00 74.00
355.00 228.00 372.00 228.00
378.00 464.00 378.00 489.00
666.00 380.00 677.00 378.00
192.00 547.00 193.00 529.00
108.00 475.00 130.00 473.00
256.00 475.00 256.00 466.00
673.00 386.00 678.00 376.00
242.00 188.00 242.00 198.00
795.00 339.00 795.00 299.00
249.00 333.00 269.00 333.00
657.00 426.00 657.00 412.00
254.00 465.00 255.00 475.00
813.00 110.00 813.00 100.00
657.00 531.00 657.00 541.00
188.00 28.00 200.00 28.00
778.00 181.00 793.00 181.00
228.00 105.00 242.00 105.00
587.00 167.00 596.00 167.00
176.00 222.00 176.00 211.00
815.00 552.00 821.00 549.00
162.00 435.00 187.00 435.00
677.00 511.00 692.00 511.00
418.00 424.00 419.00 434.00
484.00 164.00 489.00 164.00
242.00 532.00 243.00 537.00
668.00 74.00 670.00 69.00
177.00 100.00 177.00 94.00
130.00 488.00 130.00 462.00
243.00 349.00 243.00 375.00
130.00 294.00 130.00 299.00
621.00 202.00 624.00 195.00
495.00 73.00 499.00 73.00
795.00 11.00 795.00 15.00
122.00 232.00 122.00 225.00
679.00 526.00 684.00 526.00
657.00 104.00 673.00 104.00
603.00 199.00 603.00 195.00
657.00 107.00 657.00 117.00
234.00 145.00 235.00 156.00
542.00 543.00 542.00 547.00
113.00 454.00 115.00 468.00
395.00 75.00 399.00 75.00
410.00 524.00 414.00 524.00
596.00 529.00 597.00 547.00
796.00 549.00 796.00 535.00
821.00 25.00 822.00 18.00
262.00 412.00 269.00 411.00
378.00 552.00 378.00 530.00
263.00 504.00 268.00 516.00
115.00 460.00 115.00 467.00
145.00 513.00 145.00 524.00
395.00 523.00 396.00 516.00
608.00 224.00 616.00 225.00
820.00 372.00 820.00 378.00
580.00 259.00 590.00 259.00
176.00 119.00 177.00 108.00
580.00 98.00 580.00 74.00
378.00 43.00 378.00 32.00
821.00 372.00 822.00 380.00
794.00 205.00 795.00 218.00
461.00 44.00 461.00 38.00
135.00 332.00 146.00 332.00
243.00 405.00 243.00 387.00
152.00 524.00 157.00 524.00
658.00 427.00 658.00 411.00
581.00 432.00 593.00 432.00
816.00 25.00 825.00 14.00
255.00 516.00 257.00 524.00
208.00 501.00 215.00 501.00
477.00 143.00 489.00 151.00
394.00 73.00 400.00 73.00
451.00 65.00 451.00 84.00
794.00 284.00 794.00 280.00
812.00 227.00 812.00 231.00
603.00 338.00 606.00 333.00
813.00 230.00 819.00 231.00
248.00 72.00 257.00 72.00
795.00 26.00 795.00 43.00
656.00 175.00 656.00 184.00
447.00 28.00 463.00 28.00
244.00 477.00 254.00 475.00
815.00 20.00 823.00 17.00
398.00 521.00 406.00 521.00
616.00 268.00 630.00 268.00
491.00 333.00 544.00 333.00
567.00 105.00 578.00 104.00
275.00 147.00 281.00 148.00
604.00 382.00 612.00 382.00
800.00 28.00 807.00 28.00
258.00 505.00 262.00 505.00
642.00 259.00 656.00 259.00
542.00 404.00 543.00 387.00
408.00 434.00 431.00 434.00
273.00 145.00 279.00 146.00
398.00 504.00 403.00 504.00
131.00 339.00 131.00 347.00
634.00 168.00 646.00 166.00
591.00 260.00 598.00 260.00
279.00 147.00 279.00 134.00
376.00 45.00 380.00 45.00
176.00 67.00 176.00 71.00
146.00 501.00 153.00 499.00
130.00 401.00 131.00 406.00
679.00 525.00 684.00 525.00
398.00 503.00 403.00 503.00
814.00 248.00 814.00 244.00
242.00 176.00 242.00 180.00
280.00 144.00 280.00 133.00
673.00 385.00 674.00 379.00
531.00 442.00 534.00 432.00
658.00 244.00 658.00 256.00
182.00 105.00 198.00 105.00
695.00 210.00 695.00 205.00
243.00 528.00 243.00 547.00
667.00 74.00 683.00 76.00
109.00 475.00 129.00 475.00
122.00 436.00 125.00 443.00
403.00 515.00 410.00 515.00
658.00 265.00 658.00 274.00
686.00 506.00 691.00 506.00
467.00 105.00 472.00 105.00
657.00 28.00 657.00 43.00
814.00 100.00 814.00 111.00
636.00 260.00 658.00 261.00
462.00 29.00 462.00 43.00
212.00 28.00 219.00 28.00
361.00 332.00 371.00 332.00
261.00 240.00 263.00 236.00
527.00 192.00 528.00 172.00
547.00 206.00 556.00 203.00
397.00 522.00 414.00 522.00
249.00 477.00 253.00 476.00
552.00 206.00 556.00 209.00
805.00 106.00 805.00 101.00
802.00 546.00 802.00 540.00
664.00 78.00 667.00 71.00
689.00 186.00 691.00 182.00
613.00 181.00 618.00 179.00
176.00 129.00 176.00 133.00
393.00 76.00 405.00 69.00
482.00 162.00 488.00 163.00
690.00 183.00 695.00 175.00
419.00 403.00 419.00 395.00
397.00 516.00 409.00 516.00
176.00 29.00 177.00 42.00
463.00 105.00 463.00 98.00
607.00 201.00 613.00 199.00
665.00 69.00 679.00 67.00
549.00 333.00 559.00 333.00
702.00 154.00 702.00 143.00
138.00 146.00 141.00 154.00
264.00 516.00 266.00 521.00
257.00 523.00 257.00 516.00
256.00 411.00 267.00 414.00
184.00 326.00 187.00 333.00
242.00 319.00 242.00 327.00
233.00 153.00 237.00 141.00
668.00 387.00 674.00 387.00
197.00 435.00 211.00 435.00
129.00 336.00 129.00 332.00
678.00 523.00 685.00 523.00
801.00 440.00 812.00 431.00
425.00 554.00 453.00 554.00
817.00 21.00 824.00 18.00
98.00 137.00 98.00 131.00
408.00 523.00 414.00 523.00
663.00 333.00 672.00 333.00
527.00 132.00 541.00 133.00
801.00 428.00 807.00 434.00
675.00 514.00 678.00 507.00
248.00 554.00 286.00 554.00
820.00 242.00 821.00 248.00
