# x1 y1 x2 y2
94.19 199.09 94.11 241.51
94.19 199.09 317.76 200.13
477.22 158.07 476.04 102.99
476.73 481.69 477.13 521.91
476.00 409.39 476.57 361.13
476.00 409.39 476.07 346.38
476.00 409.39 474.48 403.16
477.13 521.91 475.89 482.91
475.92 237.88 476.57 361.13
475.92 237.88 476.07 346.38
475.92 237.88 474.15 255.20
549.98 35.66 543.39 68.55
94.17 343.92 94.18 363.03
317.25 266.24 317.76 200.13
94.18 363.03 93.98 344.40
408.12 199.81 317.76 200.13
476.04 102.99 538.28 104.16
409.35 108.53 404.91 108.90
532.81 433.15 524.47 464.98
532.81 433.15 537.17 437.68
583.73 104.16 652.66 104.16
582.64 107.43 579.97 115.39
582.52 96.83 581.72 91.95
549.07 474.74 548.90 449.89
794.96 84.02 781.82 117.90
794.96 84.02 789.60 84.02
772.05 84.02 766.69 84.02
794.96 84.02 789.55 84.44
773.82 85.68 763.99 86.46
317.25 359.81 317.25 326.67
317.25 359.81 460.14 361.00
465.12 361.04 476.57 361.13
317.25 359.81 463.57 358.62
781.44 117.92 766.69 84.02
749.54 116.96 744.60 116.75
738.68 116.49 725.84 115.93
524.47 464.98 531.63 460.55
540.90 454.83 548.90 449.89
398.17 142.50 404.91 108.90
145.43 286.49 152.03 318.12
145.43 286.49 152.86 286.41
169.69 286.24 174.14 286.20
152.41 318.20 174.14 286.20
476.57 361.13 476.07 346.38
538.28 104.16 579.97 115.39
538.28 104.16 570.80 94.63
575.51 93.25 581.17 91.59
450.48 125.43 449.47 151.60
404.91 108.90 409.34 108.68
658.42 106.80 670.37 112.28
652.66 104.16 656.93 100.70
657.70 100.08 667.00 92.54
248.84 272.46 242.57 304.26
248.84 272.46 271.34 275.93
749.50 116.04 744.06 116.59
749.50 116.04 725.83 115.91
282.49 313.87 281.62 286.67
282.49 313.87 278.62 300.15
277.82 297.31 276.22 291.63
705.01 120.03 704.94 88.69
705.01 120.05 704.97 104.18
581.84 79.30 571.57 65.03
178.47 328.53 201.49 301.82
178.47 328.53 183.78 328.63
197.31 328.88 201.65 328.96
178.47 328.53 191.69 314.53
571.57 65.03 581.64 52.10
571.57 65.03 559.60 79.25
581.64 52.10 559.60 79.25
201.49 301.82 191.69 314.53
704.94 88.69 704.97 104.18
704.97 104.18 689.43 104.25
96.00 199.00 406.00 199.00
477.00 405.00 477.00 242.00
574.00 103.00 667.00 103.00
318.00 359.00 473.00 359.00
317.00 262.00 317.00 198.00
545.00 104.00 573.00 104.00
94.00 238.00 94.00 201.00
477.00 485.00 477.00 515.00
496.00 103.00 544.00 103.00
477.00 104.00 477.00 153.00
317.00 331.00 317.00 357.00
526.00 462.00 533.00 435.00
549.00 471.00 549.00 453.00
478.00 104.00 492.00 103.00
94.00 350.00 94.00 358.00
