# x1 y1 x2 y2
1487.86 406.33 1277.00 406.15
1488.37 392.93 1491.68 305.10
1488.48 419.74 1489.74 447.08
1487.95 392.88 1488.80 269.90
1487.86 406.33 1614.28 406.36
1383.02 482.69 1381.51 455.71
1383.02 482.69 1281.40 483.60
1383.02 482.69 1381.50 604.66
1383.02 482.69 1487.35 483.30
1383.02 482.69 1281.40 483.06
405.82 687.44 151.73 687.43
405.82 687.44 93.70 687.86
405.82 687.44 564.10 687.74
405.82 687.44 408.53 655.67
405.82 687.44 410.40 665.60
152.10 289.22 257.67 289.72
152.10 289.22 149.46 303.92
152.10 289.22 149.50 186.03
152.10 289.22 151.25 308.05
152.10 289.22 155.47 248.96
152.10 289.22 155.51 232.89
1161.52 617.93 1162.33 547.94
1161.52 617.93 1101.53 617.47
1161.52 617.93 1165.98 617.92
1161.52 617.93 1162.47 523.83
1488.94 687.65 1492.17 658.23
1488.94 687.65 1276.58 687.63
1488.94 687.65 1744.92 686.91
1488.94 687.65 1769.43 688.77
1488.94 687.65 1608.34 687.10
257.67 289.72 262.15 289.70
257.67 289.72 257.77 389.43
565.54 617.14 565.39 624.59
565.31 628.57 565.21 633.54
565.17 635.53 565.04 641.50
565.00 643.49 564.88 649.45
564.84 651.44 564.72 657.41
564.70 658.40 564.56 665.36
565.54 617.14 565.51 612.66
565.49 609.67 565.46 604.70
565.45 602.71 565.36 588.77
565.35 586.78 565.31 580.81
565.30 578.82 565.26 572.85
565.25 571.85 565.21 564.89
565.20 563.89 565.12 549.96
565.10 547.97 565.07 541.99
565.05 539.01 565.01 533.04
565.00 532.04 564.96 525.07
564.95 524.08 564.91 517.11
564.90 515.12 564.86 509.15
564.85 508.15 564.82 502.18
564.80 500.19 564.77 494.22
564.75 492.23 564.72 487.25
565.54 617.14 731.03 617.39
565.54 617.14 413.47 617.17
1044.03 406.39 1160.66 406.42
1044.03 406.39 1043.26 447.38
1044.03 406.39 1042.56 342.32
151.73 687.43 93.70 687.86
151.73 687.43 150.50 675.00
150.31 673.02 149.52 665.06
151.69 391.60 149.81 445.94
151.69 391.60 150.89 369.25
151.69 391.60 149.53 376.80
151.69 391.60 233.77 391.61
151.69 391.60 240.42 389.78
1160.62 482.83 1160.66 406.42
1160.62 482.83 1162.33 547.94
1160.62 482.83 1219.77 483.23
1160.62 482.83 1102.12 483.59
1160.62 482.83 1102.12 483.20
1160.62 482.83 1217.54 483.30
1160.62 482.83 1162.47 523.83
510.93 390.72 408.54 391.11
1160.66 406.42 1277.00 406.15
1596.45 305.10 1599.42 232.34
1596.45 305.10 1491.68 305.10
1596.45 305.10 1600.93 305.10
1742.40 305.09 1747.88 305.09
1380.49 437.56 1276.58 437.59
1380.49 437.56 1386.94 438.12
1277.00 406.15 1278.18 446.71
1277.00 406.15 1276.58 437.59
1277.00 406.15 1275.51 367.74
1277.00 406.15 1276.82 268.85
1024.49 711.92 1015.38 723.46
1043.63 687.68 1276.58 687.63
1043.63 687.68 920.46 688.25
1043.63 687.68 1041.83 663.70
1043.63 687.68 1041.54 677.48
1043.63 687.68 1178.37 686.94
1685.17 617.32 1615.70 617.89
1685.17 617.32 1689.15 618.25
1599.42 232.34 1548.16 231.31
1599.42 232.34 1686.96 232.75
1599.42 232.34 1548.16 231.95
1599.42 232.34 1599.16 206.42
408.22 289.20 490.06 289.99
408.22 289.20 405.16 307.48
408.22 289.20 404.38 270.37
408.22 289.20 407.19 307.21
408.22 289.20 404.52 274.23
408.22 289.20 404.46 295.51
1548.16 231.29 1686.96 232.75
1047.04 525.35 1042.63 524.49
1230.37 551.75 1236.33 552.09
1162.33 547.94 1162.47 523.83
1162.33 547.94 1165.52 574.18
406.20 77.67 405.32 39.60
395.62 112.81 393.24 120.70
1277.11 446.72 1276.58 437.59
408.54 391.11 409.79 445.50
408.54 391.11 406.31 445.91
408.54 391.11 404.05 391.06
262.27 389.48 257.77 389.43
408.54 391.11 404.57 376.37
408.54 391.11 404.42 386.41
564.10 687.74 786.72 687.20
564.69 482.78 411.66 483.54
349.94 483.85 345.67 483.88
564.69 482.78 411.66 482.95
564.69 482.78 733.05 483.56
564.69 482.78 732.58 483.30
565.08 476.39 565.37 471.47
565.49 469.51 566.79 447.88
566.91 445.92 567.32 439.04
564.66 476.28 564.63 471.28
564.61 468.28 564.58 462.28
564.57 461.28 564.53 454.28
564.53 453.28 564.50 448.28
149.50 550.91 150.52 580.88
141.15 523.50 133.22 523.08
130.25 522.93 118.36 522.30
114.49 498.57 110.48 495.59
1488.46 77.56 1488.29 54.89
1580.03 82.00 1586.94 82.29
1591.87 82.51 1597.78 82.76
1601.73 82.93 1606.66 83.14
564.24 39.38 405.32 39.60
564.24 39.38 865.12 38.08
564.24 39.38 923.58 38.73
406.01 194.87 404.72 154.57
406.01 194.87 404.58 186.58
396.02 225.89 394.06 231.98
1491.68 305.10 1488.24 446.61
1491.68 305.10 1489.74 447.08
1491.68 305.10 1488.80 269.90
1491.68 305.10 1488.68 269.34
1485.74 234.29 1485.25 228.41
1548.16 483.48 1617.97 482.58
77.64 38.85 405.32 39.60
77.64 38.85 151.99 39.61
1430.65 617.39 1381.35 617.11
1430.65 617.39 1335.94 617.57
344.58 617.42 349.58 617.40
344.58 617.42 213.82 618.09
344.58 617.42 273.61 617.39
344.58 617.42 302.41 616.68
1381.35 617.11 1335.94 617.57
1490.04 520.83 1491.87 546.31
1283.78 231.48 1486.35 231.48
1277.09 268.85 1275.53 279.19
1181.81 215.75 1173.94 214.53
