# x1 y1 x2 y2
323.96 429.95 252.54 429.99
323.96 429.95 322.94 363.40
323.96 429.95 226.46 429.72
252.54 429.99 251.29 471.32
252.54 429.99 97.88 430.12
252.54 429.99 226.46 429.72
510.64 413.26 510.06 470.77
510.64 413.26 509.67 333.82
510.64 413.26 456.90 413.85
510.64 413.26 508.47 428.49
510.64 413.26 508.47 383.04
323.59 246.67 510.07 245.80
323.59 246.67 323.15 324.25
323.59 246.67 323.51 323.47
510.07 245.80 664.73 246.97
510.07 245.80 510.02 292.35
510.07 245.80 510.15 191.03
510.07 245.80 509.85 293.79
510.07 245.80 508.50 259.18
509.90 131.77 510.15 191.03
500.89 485.38 496.69 492.06
491.46 500.41 488.31 505.42
639.76 113.12 573.97 112.97
639.76 113.12 598.42 112.82
664.73 246.97 664.74 130.52
664.73 246.97 664.71 292.69
664.73 246.97 666.19 131.29
664.73 246.97 667.54 211.79
664.73 246.97 667.49 280.25
97.88 430.12 97.86 360.52
97.88 430.12 226.46 429.72
97.88 430.12 97.28 360.32
97.88 430.12 100.48 379.18
510.49 547.58 510.31 512.79
593.69 553.48 643.01 556.97
510.77 90.39 510.94 56.00
510.15 191.03 227.92 191.05
573.97 112.97 536.17 112.93
573.97 112.97 574.38 91.51
573.97 112.97 598.42 112.82
251.28 547.61 251.28 512.43
142.02 552.51 79.65 555.30
638.29 314.85 536.16 315.15
638.29 314.85 574.90 314.32
638.29 314.85 599.01 314.35
639.55 492.58 572.90 491.66
639.55 492.58 599.27 491.62
666.19 412.13 664.73 472.26
666.19 412.13 724.74 413.52
666.19 412.13 666.19 332.33
666.19 412.13 667.78 332.83
666.19 412.13 667.84 471.36
227.91 318.78 227.92 191.05
664.74 90.70 664.73 56.55
537.64 492.54 572.90 491.66
537.64 492.54 599.27 491.62
227.94 320.89 227.92 191.05
227.94 361.98 226.46 429.72
227.92 191.05 230.49 244.40
536.17 112.93 598.42 112.82
428.56 525.82 435.25 546.67
428.57 525.82 436.42 547.83
200.68 341.86 161.50 342.60
226.46 429.72 230.52 394.61
230.80 556.30 79.65 555.30
469.21 552.57 489.39 556.08
71.43 341.86 30.41 344.10
610.23 53.48 526.27 50.46
609.00 53.48 525.58 50.55
677.73 53.30 692.60 50.85
552.96 53.50 651.01 49.25
479.60 53.51 375.64 47.53
487.58 53.52 440.42 49.89
666.17 511.20 664.74 548.26
528.89 556.75 643.01 556.97
536.16 315.15 574.90 314.32
536.16 315.15 575.26 317.49
536.16 315.15 547.29 312.55
536.16 315.15 599.01 314.35
664.74 548.26 667.85 511.69
398.71 11.43 392.75 10.74
386.80 10.06 378.36 9.10
429.98 15.01 436.83 35.77
96.93 319.59 97.89 56.51
184.46 493.31 183.56 512.77
24.49 325.59 19.78 310.88
572.90 491.66 599.27 491.62
573.18 487.19 574.38 467.84
83.19 53.44 64.78 50.88
97.91 56.51 99.51 164.83
167.69 53.49 375.64 47.53
219.53 53.50 440.42 49.89
349.48 344.27 389.80 345.60
378.36 9.10 379.82 36.22
378.36 9.10 386.55 9.54
392.33 9.86 397.64 10.14
378.36 9.10 377.49 21.41
378.36 9.10 386.62 10.04
392.46 10.71 398.29 11.38
425.33 35.96 410.34 36.21
408.34 36.24 397.34 36.43
425.55 36.17 411.82 36.65
408.87 36.75 399.55 37.08
436.83 35.77 430.73 28.53
699.24 385.83 698.96 397.25
699.88 378.87 704.55 380.55
726.92 388.63 731.59 390.32
734.38 391.33 741.84 394.02
651.01 49.25 526.27 50.46
651.01 49.25 525.58 49.49
677.25 50.26 692.60 50.85
64.78 50.81 85.13 50.63
64.78 50.81 85.13 50.60
113.33 50.30 375.64 47.53
64.78 50.79 84.62 49.71
574.96 307.98 575.13 287.97
489.39 556.08 439.20 555.63
497.51 49.90 375.64 47.53
704.41 556.23 685.13 558.67
270.51 556.45 376.82 555.74
270.51 556.45 312.46 552.50
471.64 107.98 473.35 102.84
439.20 555.63 376.82 555.74
439.20 555.63 424.91 553.56
384.49 547.71 376.61 546.57
113.33 50.37 375.64 47.53
113.33 50.37 440.42 49.89
497.00 49.55 375.64 47.53
497.00 49.55 440.42 49.89
294.54 494.09 289.39 503.74
281.10 490.60 276.23 489.85
376.42 546.25 375.53 524.77
19.78 310.88 19.44 330.15
19.78 310.88 24.83 312.77
47.79 321.39 53.76 323.63
575.13 287.97 575.82 305.88
575.13 287.97 580.42 288.93
584.26 289.64 589.07 290.51
488.31 505.43 491.36 500.45
495.44 493.82 500.28 485.94
376.10 546.01 375.53 524.77
441.43 398.35 441.68 378.66
707.10 486.42 707.10 491.22
710.02 104.10 703.50 114.16
710.02 104.10 707.27 117.57
388.79 518.66 375.53 524.77
375.64 47.53 113.33 49.50
375.64 47.53 440.42 49.89
113.33 49.73 440.42 49.89
118.00 50.00 362.00 50.00
533.00 556.00 641.00 556.00
97.00 317.00 97.00 59.00
98.00 318.00 98.00 59.00
511.00 291.00 511.00 134.00
517.00 247.00 664.00 247.00
666.00 468.00 666.00 340.00
98.00 430.00 324.00 430.00
229.00 191.00 510.00 191.00
510.00 469.00 510.00 339.00
228.00 318.00 228.00 190.00
373.00 53.00 429.00 53.00
120.00 556.00 217.00 555.00
665.00 239.00 666.00 134.00
530.00 50.00 585.00 50.00
532.00 557.00 640.00 557.00
228.00 429.00 229.00 367.00
162.00 342.00 199.00 342.00
324.00 320.00 324.00 247.00
275.00 556.00 309.00 556.00
81.00 556.00 139.00 555.00
140.00 555.00 168.00 555.00
510.00 228.00 510.00 284.00
616.00 113.00 638.00 113.00
511.00 469.00 511.00 432.00
