# x1 y1 x2 y2
289.70 380.57 289.48 355.62
289.70 380.57 293.73 382.43
289.70 380.57 499.75 380.24
289.70 380.57 351.87 379.34
289.70 380.57 399.59 379.47
625.64 380.31 570.20 380.17
625.64 380.31 628.51 333.16
632.79 262.68 633.12 257.22
625.64 380.31 625.19 245.01
625.64 380.31 624.89 267.65
289.85 102.53 289.44 72.40
289.43 72.40 289.39 103.04
289.44 72.40 289.57 103.04
136.88 363.43 136.88 318.36
533.82 476.66 533.81 441.42
624.97 198.39 628.44 223.39
632.10 249.87 633.12 257.22
624.95 198.39 625.19 245.01
624.95 198.39 624.89 267.65
574.13 187.57 568.27 186.35
136.88 476.02 136.88 455.42
624.71 74.13 625.12 138.41
136.88 318.36 225.86 319.27
350.63 408.67 350.79 441.24
350.63 408.67 449.95 409.78
350.63 408.67 399.05 408.67
350.63 408.67 348.57 419.78
350.63 408.67 354.41 426.43
351.20 341.37 352.49 314.80
351.20 341.37 348.38 331.35
346.50 324.67 344.89 318.95
340.60 303.68 338.99 297.95
438.15 413.53 449.95 409.78
346.07 453.84 333.82 486.50
76.74 203.43 83.70 236.71
76.74 203.43 82.23 203.35
100.19 203.10 105.68 203.02
84.07 236.78 105.68 203.02
105.70 241.01 120.30 243.55
104.56 232.61 121.93 228.78
104.83 232.90 121.46 229.51
127.33 228.32 132.23 227.32
86.12 236.43 90.75 234.91
106.52 229.73 110.69 228.36
290.14 280.57 287.49 262.45
290.14 280.57 290.20 214.07
290.14 280.57 290.95 241.14
213.98 226.71 282.28 226.70
213.98 226.71 194.62 235.93
213.98 226.71 195.96 219.00
213.98 226.71 209.43 229.47
208.60 229.97 196.59 237.25
393.47 161.72 392.53 135.54
17.69 384.56 23.55 416.48
17.69 384.56 23.13 384.55
39.95 384.53 44.41 384.52
289.23 165.18 287.49 180.56
283.12 219.26 282.28 226.70
289.31 165.18 290.20 214.07
289.31 165.18 290.95 241.14
23.55 416.48 44.41 384.52
508.55 178.82 515.14 147.13
282.28 226.70 290.20 214.07
282.28 226.70 286.62 233.92
288.66 237.32 290.95 241.14
282.28 226.70 283.06 219.26
287.51 176.59 288.70 165.18
502.56 343.29 508.78 309.52
543.57 349.29 561.85 351.97
172.55 246.45 173.05 219.04
675.81 21.91 682.53 54.57
675.81 21.91 682.11 21.88
699.57 21.82 704.91 21.80
86.35 401.17 86.69 427.25
569.35 240.94 571.02 248.13
575.27 266.34 576.94 273.53
569.35 240.94 579.48 258.30
499.75 380.24 351.87 379.34
499.75 380.24 399.59 379.47
449.95 409.78 399.05 408.67
449.95 409.78 436.01 413.40
449.95 409.78 404.14 398.88
508.78 309.52 513.21 309.52
533.89 309.53 538.32 309.53
