# x1 y1 x2 y2
608.88 364.69 607.61 347.39
608.88 364.69 602.58 354.38
600.56 351.08 597.79 346.55
608.88 364.69 596.28 366.86
19.92 298.97 27.32 279.50
189.98 230.15 188.93 210.14
618.18 487.47 614.65 479.79
609.67 468.95 607.80 464.88
618.18 487.47 603.81 483.47
618.18 487.47 618.44 477.12
610.72 284.18 618.17 285.07
587.40 281.41 586.52 266.02
607.61 347.39 604.41 352.89
600.47 359.66 596.28 366.86
526.73 236.70 534.16 235.98
549.02 234.53 569.33 232.55
362.75 254.75 363.02 275.15
607.80 464.88 604.51 480.21
362.72 174.90 362.75 194.81
494.24 33.86 473.95 33.86
597.79 346.55 596.28 366.86
373.22 420.57 382.60 401.82
369.51 427.99 240.60 428.02
369.51 427.99 230.54 428.00
470.57 222.88 451.88 224.96
435.75 477.14 435.94 489.14
539.09 219.97 518.50 222.19
478.83 388.75 508.73 388.74
410.00 452.00 531.00 452.00
181.00 34.00 464.00 34.00
401.00 454.00 401.00 446.00
410.00 390.00 578.00 390.00
227.00 389.00 400.00 389.00
579.00 247.00 579.00 218.00
578.00 364.00 578.00 302.00
427.00 453.00 530.00 453.00
130.00 424.00 130.00 324.00
579.00 352.00 579.00 318.00
59.00 314.00 219.00 314.00
236.00 315.00 295.00 315.00
400.00 385.00 400.00 299.00
401.00 163.00 401.00 99.00
509.00 357.00 576.00 357.00
131.00 428.00 361.00 428.00
228.00 388.00 228.00 329.00
131.00 429.00 361.00 429.00
145.00 191.00 175.00 192.00
493.00 32.00 522.00 33.00
343.00 452.00 390.00 453.00
579.00 121.00 579.00 149.00
401.00 527.00 401.00 508.00
546.00 232.00 578.00 232.00
578.00 458.00 579.00 380.00
404.00 113.00 463.00 112.00
228.00 294.00 228.00 264.00
180.00 114.00 180.00 40.00
227.00 388.00 227.00 247.00
196.00 192.00 227.00 192.00
470.00 33.00 498.00 33.00
66.00 219.00 95.00 220.00
137.00 224.00 144.00 224.00
512.00 358.00 549.00 358.00
401.00 357.00 473.00 358.00
131.00 427.00 131.00 244.00
508.00 110.00 560.00 111.00
578.00 143.00 579.00 162.00
428.00 232.00 449.00 232.00
181.00 113.00 181.00 36.00
298.00 314.00 298.00 221.00
129.00 195.00 140.00 191.00
37.00 222.00 66.00 222.00
401.00 232.00 427.00 232.00
400.00 218.00 400.00 243.00
546.00 233.00 578.00 233.00
399.00 164.00 400.00 104.00
579.00 458.00 579.00 437.00
263.00 221.00 296.00 221.00
523.00 34.00 568.00 34.00
578.00 535.00 579.00 518.00
216.00 139.00 238.00 141.00
562.00 35.00 579.00 35.00
437.00 75.00 463.00 75.00
180.00 190.00 228.00 191.00
250.00 314.00 297.00 314.00
180.00 315.00 208.00 315.00
357.00 481.00 367.00 481.00
508.00 128.00 508.00 113.00
436.00 193.00 452.00 193.00
67.00 221.00 95.00 221.00
589.00 484.00 591.00 467.00
230.00 390.00 259.00 390.00
334.00 483.00 367.00 482.00
138.00 222.00 152.00 221.00
343.00 481.00 343.00 453.00
577.00 536.00 579.00 509.00
