# x1 y1 x2 y2
245.00 274.00 245.00 195.00
77.00 368.00 78.00 309.00
778.00 436.00 778.00 358.00
314.00 145.00 416.00 144.00
136.00 327.00 164.00 327.00
79.00 588.00 79.00 540.00
13.00 262.00 15.00 178.00
198.00 487.00 200.00 408.00
205.00 489.00 251.00 488.00
126.00 408.00 182.00 408.00
487.00 90.00 487.00 68.00
78.00 216.00 82.00 177.00
382.00 407.00 487.00 406.00
779.00 436.00 779.00 384.00
776.00 66.00 777.00 169.00
483.00 3.00 483.00 9.00
246.00 246.00 246.00 195.00
366.00 277.00 366.00 305.00
36.00 177.00 83.00 176.00
823.00 351.00 828.00 351.00
261.00 488.00 302.00 488.00
488.00 225.00 508.00 225.00
569.00 326.00 608.00 326.00
488.00 404.00 488.00 383.00
669.00 224.00 707.00 224.00
557.00 326.00 568.00 326.00
255.00 225.00 295.00 225.00
13.00 213.00 13.00 244.00
779.00 553.00 779.00 543.00
487.00 207.00 488.00 275.00
778.00 543.00 778.00 571.00
371.00 436.00 371.00 408.00
558.00 325.00 608.00 325.00
823.00 359.00 833.00 359.00
488.00 224.00 544.00 224.00
80.00 215.00 82.00 184.00
341.00 406.00 378.00 407.00
262.00 407.00 303.00 407.00
822.00 341.00 836.00 340.00
844.00 351.00 845.00 340.00
77.00 369.00 77.00 405.00
245.00 383.00 245.00 407.00
170.00 487.00 197.00 486.00
797.00 358.00 819.00 359.00
371.00 554.00 372.00 585.00
287.00 489.00 297.00 489.00
546.00 613.00 548.00 597.00
245.00 63.00 245.00 91.00
487.00 405.00 487.00 383.00
610.00 345.00 624.00 347.00
555.00 625.00 559.00 625.00
501.00 63.00 501.00 34.00
532.00 626.00 542.00 626.00
246.00 89.00 246.00 71.00
781.00 358.00 785.00 358.00
532.00 627.00 542.00 627.00
82.00 406.00 108.00 406.00
850.00 351.00 850.00 335.00
151.00 488.00 169.00 488.00
488.00 263.00 488.00 246.00
777.00 121.00 777.00 95.00
14.00 182.00 14.00 196.00
777.00 587.00 778.00 572.00
141.00 351.00 145.00 351.00
838.00 351.00 842.00 351.00
485.00 0.00 491.00 0.00
822.00 340.00 826.00 340.00
372.00 569.00 372.00 582.00
547.00 603.00 548.00 593.00
366.00 145.00 367.00 173.00
799.00 323.00 802.00 331.00
325.00 406.00 333.00 406.00
484.00 2.00 494.00 17.00
13.00 246.00 15.00 263.00
16.00 178.00 35.00 178.00
506.00 35.00 514.00 43.00
516.00 24.00 523.00 13.00
824.00 339.00 843.00 339.00
75.00 308.00 79.00 308.00
79.00 435.00 79.00 408.00
777.00 570.00 778.00 586.00
167.00 327.00 174.00 327.00
829.00 341.00 836.00 341.00
517.00 640.00 524.00 640.00
516.00 641.00 521.00 641.00
125.00 327.00 135.00 327.00
199.00 426.00 200.00 437.00
830.00 342.00 836.00 342.00
126.00 360.00 137.00 336.00
807.00 345.00 818.00 322.00
830.00 349.00 836.00 349.00
831.00 347.00 843.00 348.00
821.00 342.00 822.00 350.00
197.00 487.00 197.00 472.00
487.00 196.00 487.00 200.00
572.00 634.00 575.00 626.00
557.00 626.00 567.00 649.00
509.00 1.00 518.00 22.00
545.00 224.00 600.00 224.00
80.00 577.00 80.00 568.00
531.00 634.00 541.00 635.00
366.00 322.00 366.00 306.00
484.00 23.00 489.00 23.00
596.00 355.00 604.00 335.00
798.00 323.00 808.00 345.00
552.00 612.00 560.00 604.00
823.00 350.00 829.00 350.00
487.00 264.00 487.00 275.00
626.00 224.00 668.00 224.00
198.00 450.00 198.00 460.00
844.00 340.00 853.00 340.00
