# x1 y1 x2 y2
590.73 793.22 677.46 793.21
648.73 732.95 643.63 733.21
1003.99 120.50 1007.68 145.50
1003.99 120.50 1006.46 145.50
731.99 140.28 725.50 140.28
778.76 118.87 770.37 100.20
952.38 460.99 926.98 460.90
927.24 587.82 903.26 589.27
927.24 587.82 926.63 549.42
927.24 587.82 925.45 580.58
914.24 535.22 910.78 521.23
927.24 587.82 901.83 590.19
927.24 587.82 957.11 590.24
429.03 45.10 428.99 18.38
350.39 793.21 431.28 793.22
350.39 793.21 350.39 773.18
265.48 404.49 264.63 409.26
841.47 457.81 840.71 462.21
830.62 449.88 826.73 455.58
824.51 458.84 821.73 462.91
509.55 793.22 431.28 793.22
509.55 793.22 509.77 774.05
509.55 793.22 511.60 774.53
516.55 729.42 517.25 723.02
105.36 773.15 105.57 793.22
454.38 405.51 402.69 405.61
454.38 405.51 426.80 404.13
829.43 593.58 819.45 580.15
514.49 723.17 515.97 728.63
516.46 730.45 518.31 737.29
847.30 214.43 847.28 265.49
847.30 214.43 846.88 243.20
431.28 793.22 431.45 810.19
105.57 793.22 103.46 776.23
105.57 793.22 174.10 792.52
105.57 793.22 227.81 792.64
847.28 265.49 844.36 262.18
829.48 245.21 826.56 241.89
847.28 265.49 846.88 243.20
495.27 205.72 485.93 188.80
926.98 460.90 925.28 454.66
913.76 412.45 911.54 404.29
926.98 460.90 926.09 433.30
926.98 460.90 954.99 459.81
926.98 460.90 899.41 461.46
926.98 460.90 899.41 461.74
577.27 733.13 572.60 719.61
415.08 671.33 423.17 687.60
415.08 671.33 419.80 673.98
916.41 241.57 918.97 246.38
402.69 405.57 426.80 404.13
826.56 241.89 826.56 116.71
826.56 241.89 826.60 175.68
826.56 241.89 826.57 202.84
826.56 241.89 826.58 149.19
902.73 57.71 909.10 58.28
920.86 59.33 925.76 59.77
928.70 60.03 933.60 60.47
944.38 61.43 949.77 61.92
1112.28 382.33 1120.03 381.01
1131.66 379.02 1136.99 378.11
1091.06 377.55 1089.40 367.46
348.91 80.22 377.38 80.23
341.38 67.09 332.42 47.61
428.99 18.38 824.35 20.04
919.45 536.37 910.78 521.23
509.87 442.21 509.29 464.29
824.50 26.52 826.56 116.71
824.50 28.48 826.58 149.19
911.54 404.29 921.41 421.80
278.52 721.59 280.92 736.78
278.52 721.59 283.24 725.88
348.15 440.86 350.40 462.96
408.55 350.51 418.62 366.76
770.37 100.20 778.75 116.49
770.37 100.20 777.29 105.06
516.47 728.27 517.25 723.02
93.77 735.42 87.49 730.63
84.35 728.24 72.18 718.95
56.83 203.11 26.98 202.78
56.83 203.11 52.58 199.65
24.79 177.02 18.23 171.67
826.56 116.71 826.60 175.68
826.56 116.71 826.57 202.84
826.56 116.71 826.58 149.19
826.56 116.71 829.53 18.50
22.07 185.34 18.23 171.67
286.17 737.58 290.94 738.32
1041.94 588.25 1035.77 585.29
1028.73 581.91 1019.92 577.68
578.95 736.54 572.60 719.61
1012.04 296.38 1019.06 298.99
1025.60 301.43 1031.21 303.52
1032.15 303.87 1037.76 305.96
1039.63 306.66 1047.58 309.62
518.31 737.29 517.25 723.02
1013.30 458.80 1020.72 462.63
1025.08 464.89 1030.31 467.60
1042.53 473.91 1046.46 475.94
336.35 728.71 334.72 719.68
1012.44 171.77 1018.11 174.88
1022.48 177.27 1031.21 182.04
1032.08 182.52 1037.32 185.39
735.44 738.62 741.50 740.83
744.30 741.85 750.82 744.23
513.63 405.25 539.11 404.87
685.15 169.27 692.14 173.65
699.55 178.30 704.49 181.40
706.14 182.43 710.66 185.27
455.75 68.87 465.72 76.12
471.30 80.19 477.68 84.83
479.28 85.99 482.87 88.60
344.64 404.65 323.49 405.04
482.87 88.60 479.55 77.89
826.60 175.68 826.57 202.84
826.60 175.68 826.58 149.19
826.57 202.84 826.58 149.19
174.10 792.52 227.81 792.64
108.00 650.00 850.00 650.00
730.00 645.00 730.00 237.00
106.00 702.00 106.00 262.00
107.00 702.00 107.00 236.00
176.00 143.00 423.00 143.00
445.00 142.00 727.00 142.00
355.00 794.00 729.00 794.00
591.00 645.00 591.00 442.00
431.00 20.00 827.00 20.00
106.00 793.00 502.00 793.00
652.00 645.00 652.00 325.00
592.00 645.00 592.00 442.00
192.00 645.00 192.00 345.00
565.00 203.00 720.00 203.00
828.00 228.00 828.00 19.00
651.00 645.00 651.00 326.00
847.00 425.00 847.00 339.00
731.00 645.00 731.00 237.00
191.00 731.00 191.00 655.00
509.00 645.00 509.00 478.00
272.00 695.00 272.00 655.00
510.00 372.00 510.00 324.00
351.00 645.00 351.00 444.00
731.00 690.00 1008.00 690.00
436.00 301.00 512.00 324.00
1008.00 689.00 1008.00 624.00
271.00 784.00 271.00 770.00
199.00 203.00 256.00 202.00
107.00 144.00 297.00 144.00
605.00 141.00 728.00 141.00
848.00 339.00 848.00 391.00
916.00 299.00 917.00 191.00
1006.00 378.00 1006.00 336.00
827.00 243.00 827.00 22.00
565.00 202.00 671.00 202.00
1009.00 548.00 1009.00 499.00
444.00 304.00 495.00 320.00
740.00 691.00 1009.00 691.00
1007.00 381.00 1007.00 336.00
651.00 657.00 652.00 731.00
271.00 645.00 271.00 443.00
927.00 588.00 927.00 552.00
928.00 460.00 928.00 436.00
509.00 705.00 510.00 658.00
438.00 143.00 492.00 143.00
850.00 648.00 850.00 624.00
137.00 204.00 214.00 202.00
849.00 122.00 1006.00 122.00
848.00 121.00 1007.00 121.00
163.00 732.00 216.00 731.00
913.00 526.00 913.00 522.00
191.00 344.00 351.00 344.00
851.00 550.00 851.00 497.00
312.00 262.00 417.00 296.00
514.00 323.00 585.00 324.00
158.00 204.00 167.00 204.00
1006.00 215.00 1007.00 262.00
915.00 364.00 918.00 245.00
280.00 345.00 350.00 345.00
427.00 707.00 429.00 738.00
431.00 139.00 431.00 113.00
928.00 256.00 928.00 293.00
509.00 372.00 509.00 329.00
1011.00 387.00 1066.00 386.00
405.00 739.00 454.00 739.00
787.00 202.00 789.00 141.00
191.00 591.00 191.00 645.00
1008.00 548.00 1008.00 520.00
927.00 92.00 928.00 114.00
917.00 361.00 917.00 308.00
653.00 731.00 676.00 731.00
430.00 42.00 430.00 19.00
509.00 263.00 509.00 237.00
730.00 688.00 731.00 655.00
272.00 645.00 272.00 443.00
518.00 405.00 536.00 405.00
351.00 694.00 351.00 655.00
859.00 365.00 914.00 364.00
405.00 738.00 454.00 738.00
510.00 496.00 510.00 552.00
850.00 550.00 850.00 516.00
191.00 380.00 191.00 348.00
911.00 460.00 951.00 462.00
271.00 353.00 272.00 371.00
660.00 732.00 676.00 732.00
927.00 266.00 927.00 302.00
789.00 203.00 789.00 156.00
352.00 343.00 508.00 264.00
591.00 655.00 591.00 703.00
511.00 476.00 511.00 444.00
108.00 163.00 108.00 145.00
1005.00 425.00 1008.00 383.00
351.00 80.00 376.00 81.00
928.00 585.00 928.00 552.00
783.00 202.00 788.00 202.00
902.00 182.00 952.00 182.00
849.00 364.00 917.00 365.00
600.00 325.00 650.00 326.00
905.00 589.00 953.00 589.00
933.00 304.00 952.00 303.00
271.00 655.00 271.00 695.00
510.00 643.00 510.00 615.00
107.00 147.00 107.00 163.00
847.00 238.00 847.00 217.00
189.00 732.00 217.00 733.00
431.00 42.00 431.00 22.00
145.00 203.00 157.00 203.00
731.00 797.00 731.00 777.00
592.00 703.00 592.00 665.00
1005.00 142.00 1007.00 128.00
355.00 60.00 357.00 71.00
1034.00 307.00 1039.00 314.00
673.00 204.00 706.00 204.00
942.00 304.00 952.00 304.00
1006.00 395.00 1008.00 425.00
192.00 722.00 192.00 669.00
510.00 705.00 510.00 687.00
311.00 264.00 311.00 236.00
927.00 459.00 927.00 436.00
193.00 345.00 232.00 345.00
1006.00 255.00 1006.00 237.00
848.00 141.00 848.00 120.00
1091.00 368.00 1093.00 381.00
1054.00 387.00 1089.00 386.00
591.00 366.00 593.00 327.00
652.00 713.00 652.00 685.00
1009.00 687.00 1009.00 670.00
727.00 163.00 729.00 139.00
848.00 217.00 848.00 234.00
338.00 49.00 338.00 57.00
510.00 789.00 510.00 778.00
432.00 795.00 432.00 807.00
925.00 183.00 952.00 183.00
509.00 143.00 510.00 163.00
332.00 737.00 340.00 737.00
115.00 200.00 126.00 203.00
903.00 460.00 939.00 462.00
107.00 792.00 107.00 776.00
1009.00 624.00 1009.00 650.00
311.00 160.00 311.00 145.00
430.00 729.00 430.00 737.00
902.00 303.00 928.00 302.00
272.00 792.00 272.00 770.00
360.00 277.00 426.00 298.00
596.00 326.00 647.00 325.00
905.00 590.00 953.00 590.00
1006.00 131.00 1007.00 141.00
354.00 80.00 376.00 80.00
828.00 242.00 845.00 243.00
591.00 337.00 592.00 366.00
729.00 162.00 729.00 145.00
730.00 660.00 731.00 683.00
519.00 324.00 553.00 324.00
851.00 651.00 851.00 624.00
297.00 741.00 299.00 730.00
840.00 197.00 840.00 179.00
1031.00 386.00 1038.00 386.00
509.00 163.00 509.00 148.00
351.00 777.00 351.00 792.00
510.00 239.00 510.00 264.00
314.00 264.00 354.00 277.00
430.00 113.00 430.00 139.00
921.00 530.00 925.00 521.00
730.00 796.00 730.00 777.00
219.00 202.00 255.00 202.00
1008.00 519.00 1008.00 499.00
846.00 117.00 847.00 141.00
916.00 200.00 916.00 191.00
848.00 425.00 848.00 402.00
351.00 370.00 351.00 347.00
163.00 731.00 178.00 731.00
943.00 258.00 950.00 262.00
271.00 371.00 271.00 363.00
1030.00 306.00 1035.00 309.00
773.00 102.00 777.00 115.00
433.00 795.00 434.00 808.00
591.00 787.00 593.00 793.00
123.00 203.00 135.00 202.00
912.00 405.00 920.00 418.00
278.00 720.00 281.00 729.00
847.00 257.00 847.00 263.00
106.00 790.00 106.00 776.00
187.00 203.00 198.00 203.00
1006.00 234.00 1009.00 213.00
572.00 737.00 584.00 725.00
429.00 726.00 429.00 708.00
928.00 98.00 928.00 92.00
576.00 727.00 583.00 727.00
509.00 789.00 509.00 778.00
327.00 405.00 341.00 405.00
927.00 99.00 927.00 112.00
191.00 590.00 191.00 381.00
353.00 71.00 353.00 61.00
108.00 243.00 108.00 261.00
510.00 477.00 510.00 495.00
1029.00 307.00 1042.00 314.00
510.00 586.00 510.00 553.00
116.00 201.00 122.00 203.00
935.00 252.00 936.00 245.00
830.00 243.00 834.00 243.00
1028.00 303.00 1033.00 306.00
1014.00 293.00 1020.00 309.00
850.00 515.00 850.00 497.00
944.00 261.00 954.00 267.00
509.00 680.00 509.00 655.00
787.00 140.00 789.00 146.00
334.00 733.00 341.00 733.00
917.00 539.00 917.00 532.00
337.00 729.00 337.00 723.00
923.00 247.00 926.00 254.00
916.00 236.00 916.00 243.00
281.00 731.00 295.00 731.00
280.00 734.00 289.00 734.00
1089.00 368.00 1093.00 382.00
272.00 356.00 272.00 362.00
334.00 734.00 341.00 734.00
554.00 323.00 583.00 323.00
592.00 793.00 592.00 776.00
916.00 220.00 916.00 201.00
117.00 203.00 126.00 202.00
575.00 728.00 582.00 728.00
573.00 735.00 580.00 735.00
354.00 64.00 366.00 61.00
574.00 729.00 581.00 729.00
365.00 71.00 366.00 62.00
848.00 251.00 849.00 264.00
590.00 775.00 591.00 793.00
1027.00 300.00 1030.00 305.00
279.00 737.00 288.00 737.00
944.00 533.00 944.00 541.00
280.00 735.00 281.00 722.00
1005.00 123.00 1007.00 137.00
728.00 706.00 731.00 702.00
907.00 304.00 924.00 304.00
572.00 736.00 579.00 736.00
924.00 247.00 929.00 260.00
931.00 426.00 935.00 422.00
573.00 737.00 584.00 726.00
1073.00 387.00 1083.00 387.00
848.00 259.00 848.00 263.00
335.00 731.00 340.00 731.00
363.00 72.00 368.00 72.00
707.00 204.00 720.00 204.00
444.00 296.00 471.00 282.00
