# x1 y1 x2 y2
356.20 48.39 349.10 41.08
292.82 59.37 280.19 59.28
276.30 59.26 264.64 59.19
302.25 61.99 306.94 63.53
292.80 59.38 280.03 59.39
276.11 59.39 264.32 59.40
260.39 59.40 249.10 59.41
292.78 59.36 280.82 59.20
323.82 46.12 319.55 48.35
337.91 38.77 343.04 39.83
337.91 38.77 332.71 39.87
318.12 52.74 315.68 62.92
319.47 48.26 327.50 40.98
400.63 202.08 394.08 200.62
392.21 200.21 386.13 198.86
108.39 41.35 100.36 48.38
368.65 127.50 368.97 122.54
143.47 62.68 141.29 58.93
143.47 62.68 140.40 52.13
148.83 62.21 156.61 61.52
169.27 60.41 180.94 59.38
264.65 59.25 273.43 60.46
260.70 59.19 248.82 59.22
244.86 59.23 232.98 59.26
228.03 59.28 216.16 59.31
212.20 59.32 200.82 59.35
260.70 59.20 248.83 59.27
244.88 59.30 232.03 59.37
260.73 59.18 248.97 59.19
244.07 59.20 232.32 59.20
228.40 59.20 216.64 59.21
260.86 59.23 249.10 59.41
264.63 59.18 276.96 59.18
260.67 59.18 248.70 59.18
244.71 59.18 232.74 59.18
228.75 59.18 216.79 59.17
212.80 59.17 200.83 59.17
196.84 59.17 184.87 59.17
354.69 121.97 360.61 122.00
130.87 41.05 137.67 47.28
155.45 276.98 153.80 266.79
285.58 60.41 280.77 59.46
200.82 59.35 212.21 59.36
216.17 59.36 228.06 59.37
200.82 59.35 212.15 59.36
216.09 59.37 228.90 59.39
232.84 59.39 244.66 59.41
61.77 198.94 69.07 200.26
70.05 200.44 76.38 201.58
232.03 59.37 244.98 59.32
248.96 59.31 260.91 59.26
264.89 59.24 276.84 59.19
228.09 59.36 216.30 59.31
212.37 59.29 200.58 59.24
196.64 59.22 184.85 59.17
216.65 59.22 228.63 59.29
232.62 59.31 244.61 59.38
216.64 59.21 228.49 59.21
232.44 59.20 244.28 59.20
248.23 59.20 260.08 59.19
264.03 59.19 276.86 59.18
212.67 59.21 200.76 59.19
196.78 59.19 184.87 59.17
249.10 59.41 260.31 59.33
264.21 59.30 276.89 59.20
244.62 59.39 232.67 59.35
228.69 59.34 216.74 59.29
212.75 59.28 200.80 59.23
196.82 59.22 184.87 59.17
377.75 251.59 382.92 263.26
247.55 352.00 248.19 346.90
251.97 359.16 261.57 359.50
197.54 21.79 142.04 22.46
197.54 21.79 319.97 22.39
197.54 21.79 160.48 22.38
61.69 250.95 66.76 252.82
394.35 272.04 383.04 271.61
208.72 22.65 319.97 22.39
208.72 22.65 160.48 22.38
203.00 22.00 365.00 22.00
120.00 105.00 120.00 79.00
93.00 22.00 149.00 22.00
120.00 314.00 337.00 314.00
229.00 420.00 306.00 420.00
120.00 215.00 120.00 159.00
338.00 248.00 338.00 152.00
235.00 59.00 242.00 59.00
151.00 128.00 307.00 128.00
59.00 272.00 89.00 272.00
73.00 171.00 119.00 171.00
373.00 272.00 404.00 272.00
373.00 218.00 373.00 203.00
229.00 335.00 229.00 315.00
219.00 59.00 226.00 59.00
150.00 22.00 201.00 21.00
229.00 369.00 229.00 401.00
88.00 223.00 88.00 204.00
372.00 223.00 372.00 219.00
299.00 59.00 315.00 59.00
83.00 57.00 97.00 57.00
120.00 313.00 120.00 294.00
339.00 171.00 376.00 171.00
338.00 80.00 338.00 92.00
373.00 184.00 373.00 173.00
90.00 60.00 97.00 60.00
143.00 60.00 153.00 59.00
120.00 249.00 120.00 222.00
84.00 65.00 90.00 65.00
338.00 42.00 338.00 23.00
203.00 59.00 210.00 59.00
154.00 420.00 175.00 420.00
190.00 11.00 196.00 14.00
338.00 295.00 338.00 313.00
251.00 59.00 258.00 59.00
330.00 83.00 344.00 84.00
178.00 20.00 182.00 14.00
171.00 59.00 178.00 59.00
119.00 39.00 120.00 23.00
65.00 199.00 72.00 198.00
188.00 59.00 194.00 59.00
120.00 40.00 124.00 39.00
65.00 255.00 75.00 257.00
229.00 402.00 229.00 416.00
115.00 84.00 128.00 83.00
377.00 171.00 383.00 171.00
396.00 197.00 396.00 201.00
131.00 82.00 140.00 73.00
174.00 22.00 180.00 16.00
154.00 59.00 160.00 59.00
381.00 256.00 391.00 258.00
225.00 118.00 233.00 119.00
386.00 197.00 386.00 192.00
335.00 39.00 341.00 39.00
184.00 22.00 187.00 12.00
266.00 59.00 274.00 59.00
372.00 60.00 378.00 60.00
89.00 180.00 89.00 184.00
176.00 14.00 186.00 13.00
181.00 22.00 186.00 20.00
88.00 185.00 88.00 172.00
62.00 195.00 64.00 190.00
282.00 59.00 290.00 59.00
360.00 54.00 361.00 61.00
250.00 354.00 256.00 355.00
338.00 103.00 338.00 93.00
