# x1 y1 x2 y2
125.01 165.35 125.18 209.68
125.01 165.35 192.94 165.04
551.30 399.50 551.96 443.73
125.23 322.53 124.99 301.53
430.50 126.88 430.47 72.10
551.29 361.69 555.55 336.72
551.29 361.69 549.57 351.39
551.29 361.69 551.02 286.93
551.29 361.69 551.87 297.40
551.29 361.69 550.81 276.73
365.92 164.83 318.08 165.25
365.92 164.83 294.30 165.37
430.49 443.77 430.29 405.22
371.55 287.38 429.77 287.03
371.55 287.38 416.88 287.14
430.49 335.86 429.77 287.03
430.49 335.86 427.42 324.88
430.49 335.86 430.33 273.89
430.49 335.86 430.34 297.69
430.39 201.37 429.77 287.03
430.39 201.37 430.33 273.89
430.39 201.37 430.34 297.69
748.74 305.80 747.37 298.69
746.45 293.95 743.98 281.14
748.74 305.80 744.32 305.79
748.74 305.80 742.36 305.29
736.48 304.81 719.80 303.45
446.02 180.01 452.36 147.61
446.02 180.01 451.42 179.86
27.22 261.40 20.64 228.19
27.22 261.40 49.38 227.64
20.64 228.19 26.09 228.09
44.92 227.72 49.38 227.64
308.59 382.87 308.59 321.20
232.37 298.23 240.72 265.00
272.70 304.21 291.70 306.79
251.50 165.54 318.08 165.25
251.50 165.54 294.30 165.37
195.04 121.40 202.12 89.60
453.11 264.88 459.46 254.16
464.03 246.44 472.41 232.30
453.11 264.88 459.01 246.10
453.11 264.88 451.55 255.59
450.08 246.78 447.72 232.60
505.47 66.53 513.41 65.82
529.28 64.40 550.61 62.49
503.13 66.28 510.53 41.22
507.34 66.51 513.14 66.20
202.12 89.60 222.20 91.39
711.55 288.33 696.06 291.76
475.23 23.06 483.00 55.07
475.23 23.06 480.56 23.05
498.97 23.05 503.33 23.04
297.82 108.01 308.63 123.22
307.05 250.86 311.55 215.93
483.38 55.13 503.33 23.04
308.63 123.22 325.31 108.41
308.63 123.22 290.09 141.04
308.63 123.22 319.04 141.03
472.41 232.30 459.01 246.10
495.54 189.92 496.17 163.50
495.54 189.92 493.39 181.86
491.11 173.32 489.59 167.63
485.54 152.46 484.02 146.77
495.54 189.92 494.67 175.74
429.77 287.03 538.83 287.16
429.77 287.03 551.02 286.93
429.77 287.03 416.88 287.14
429.77 287.03 430.33 273.89
429.77 287.03 430.45 228.83
429.77 287.03 430.34 297.69
624.46 376.01 624.88 403.04
616.81 372.23 612.32 370.29
606.03 367.58 596.59 363.52
624.40 376.96 623.87 391.84
563.99 287.26 630.83 287.42
563.99 287.26 538.83 287.16
563.99 287.26 551.02 286.93
563.99 287.26 416.88 287.14
76.21 270.83 74.08 253.19
630.83 287.42 538.83 287.16
630.83 287.42 638.07 288.95
646.76 290.78 651.59 291.80
630.83 287.42 551.02 286.93
630.83 287.42 645.01 295.45
630.83 287.42 644.58 279.14
538.83 287.16 551.02 286.93
538.83 287.16 550.81 276.73
701.58 305.63 711.92 304.21
318.08 165.25 294.30 165.37
263.75 264.86 268.17 264.83
51.87 271.12 52.52 251.32
52.58 249.38 52.73 245.03
496.17 163.50 494.67 175.74
673.97 295.15 667.07 263.03
675.09 295.33 695.86 263.03
551.02 286.93 416.88 287.14
551.02 286.93 550.81 276.73
550.61 62.49 551.92 42.65
550.61 62.49 531.99 65.17
667.07 263.03 672.53 263.03
690.40 263.03 695.86 263.03
624.88 403.04 637.76 400.99
624.88 403.04 623.87 391.84
420.78 283.30 430.33 273.89
551.92 42.65 534.68 42.05
524.82 41.71 510.53 41.22
551.92 42.65 538.67 40.64
510.53 41.22 523.63 40.95
534.30 40.73 538.67 40.64
596.59 363.52 594.06 391.68
430.33 273.89 430.45 228.83
430.45 228.83 430.34 297.69
552.00 287.00 636.00 287.00
255.00 165.00 308.00 165.00
430.00 440.00 430.00 410.00
545.00 286.00 557.00 286.00
308.00 247.00 308.00 164.00
458.00 287.00 514.00 287.00
329.00 165.00 361.00 165.00
430.00 234.00 430.00 206.00
375.00 287.00 420.00 287.00
552.00 358.00 552.00 288.00
430.00 241.00 430.00 297.00
125.00 318.00 125.00 306.00
430.00 97.00 430.00 76.00
126.00 165.00 155.00 165.00
308.00 379.00 308.00 333.00
125.00 205.00 126.00 166.00
449.00 174.00 453.00 159.00
478.00 28.00 481.00 47.00
624.00 399.00 624.00 381.00
489.00 46.00 491.00 38.00
294.00 139.00 300.00 132.00
166.00 165.00 189.00 165.00
435.00 287.00 453.00 287.00
430.00 331.00 430.00 313.00
552.00 440.00 552.00 403.00
303.00 164.00 328.00 165.00
515.00 287.00 533.00 287.00
430.00 114.00 430.00 98.00
599.00 390.00 611.00 389.00
451.00 238.00 455.00 252.00
295.00 138.00 320.00 111.00
463.00 170.00 478.00 157.00
430.00 311.00 430.00 301.00
477.00 176.00 478.00 168.00
457.00 156.00 464.00 168.00
593.00 373.00 600.00 365.00
496.00 186.00 496.00 170.00
302.00 112.00 317.00 139.00
461.00 47.00 461.00 40.00
602.00 364.00 612.00 364.00
461.00 245.00 471.00 234.00
421.00 286.00 433.00 286.00
626.00 400.00 636.00 400.00
303.00 129.00 309.00 126.00
158.00 165.00 165.00 165.00
455.00 261.00 456.00 247.00
461.00 164.00 465.00 167.00
479.00 167.00 479.00 155.00
472.00 162.00 480.00 154.00
636.00 286.00 638.00 281.00
456.00 157.00 464.00 169.00
593.00 382.00 593.00 372.00
636.00 289.00 643.00 294.00
499.00 23.00 506.00 23.00
534.00 287.00 544.00 287.00
